"filename", "language", "C++", "CMake", "YAML", "Dart", "Markdown", "Ruby", "JSON", "Groovy", "Properties", "XML", "Swift", "HTML", "CMake Cache", "C", "comment", "blank", "total"
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/Debug/1n1y442l/x86/CMakeFiles/3.22.1-g37088a8/CompilerIdC/CMakeCCompilerId.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 610, 62, 132, 804
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/Debug/1n1y442l/x86/CMakeFiles/3.22.1-g37088a8/CompilerIdCXX/CMakeCXXCompilerId.cpp", "C++", 598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 130, 792
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/Debug/1n1y442l/x86/android_gradle_build.json", "JSON", 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/Debug/1n1y442l/x86/android_gradle_build_mini.json", "JSON", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/Debug/1n1y442l/x86/cmake_install.cmake", "CMake", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/Debug/1n1y442l/x86/prefab_config.json", "JSON", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/Debug/1n1y442l/x86_64/.cmake/api/v1/reply/cache-v2-4fcd156f3657ed45e827.json", "JSON", 0, 0, 0, 0, 0, 0, 1391, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1392
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/Debug/1n1y442l/x86_64/.cmake/api/v1/reply/cmakeFiles-v1-c94038c1d48c52e8f600.json", "JSON", 0, 0, 0, 0, 0, 0, 799, 0, 0, 0, 0, 0, 0, 0, 0, 1, 800
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/Debug/1n1y442l/x86_64/.cmake/api/v1/reply/codemodel-v2-ac8a6467992b5e1822a3.json", "JSON", 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 1, 44
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/Debug/1n1y442l/x86_64/.cmake/api/v1/reply/directory-.-Debug-f5ebdc15457944623624.json", "JSON", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/Debug/1n1y442l/x86_64/.cmake/api/v1/reply/index-2025-03-12T11-37-39-0282.json", "JSON", 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 1, 93
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/Debug/1n1y442l/x86_64/CMakeCache.txt", "CMake Cache", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 328, 0, 0, 78, 406
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/Debug/1n1y442l/x86_64/CMakeFiles/3.22.1-g37088a8/CMakeCCompiler.cmake", "CMake", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 73
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/Debug/1n1y442l/x86_64/CMakeFiles/3.22.1-g37088a8/CMakeCXXCompiler.cmake", "CMake", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 84
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/Debug/1n1y442l/x86_64/CMakeFiles/3.22.1-g37088a8/CMakeSystem.cmake", "CMake", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/Debug/1n1y442l/x86_64/CMakeFiles/3.22.1-g37088a8/CompilerIdC/CMakeCCompilerId.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 610, 62, 132, 804
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/Debug/1n1y442l/x86_64/CMakeFiles/3.22.1-g37088a8/CompilerIdCXX/CMakeCXXCompilerId.cpp", "C++", 598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 130, 792
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/Debug/1n1y442l/x86_64/android_gradle_build.json", "JSON", 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/Debug/1n1y442l/x86_64/android_gradle_build_mini.json", "JSON", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/Debug/1n1y442l/x86_64/cmake_install.cmake", "CMake", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/Debug/1n1y442l/x86_64/prefab_config.json", "JSON", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/arm64-v8a/.cmake/api/v1/reply/cache-v2-5bca7cc18e973505615f.json", "JSON", 0, 0, 0, 0, 0, 0, 1391, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1392
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/arm64-v8a/.cmake/api/v1/reply/cmakeFiles-v1-896ae71c398a5d7c3ac5.json", "JSON", 0, 0, 0, 0, 0, 0, 799, 0, 0, 0, 0, 0, 0, 0, 0, 1, 800
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/arm64-v8a/.cmake/api/v1/reply/codemodel-v2-3170d6b40652e873114b.json", "JSON", 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 1, 44
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/arm64-v8a/.cmake/api/v1/reply/directory-.-RelWithDebInfo-f5ebdc15457944623624.json", "JSON", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/arm64-v8a/.cmake/api/v1/reply/index-2025-02-24T20-12-07-0302.json", "JSON", 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 1, 93
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/arm64-v8a/CMakeCache.txt", "CMake Cache", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 328, 0, 0, 78, 406
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/arm64-v8a/CMakeFiles/3.22.1-g37088a8/CMakeCCompiler.cmake", "CMake", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 73
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/arm64-v8a/CMakeFiles/3.22.1-g37088a8/CMakeCXXCompiler.cmake", "CMake", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 84
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/arm64-v8a/CMakeFiles/3.22.1-g37088a8/CMakeSystem.cmake", "CMake", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/arm64-v8a/CMakeFiles/3.22.1-g37088a8/CompilerIdC/CMakeCCompilerId.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 610, 62, 132, 804
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/arm64-v8a/CMakeFiles/3.22.1-g37088a8/CompilerIdCXX/CMakeCXXCompilerId.cpp", "C++", 598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 130, 792
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/arm64-v8a/android_gradle_build.json", "JSON", 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/arm64-v8a/android_gradle_build_mini.json", "JSON", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/arm64-v8a/cmake_install.cmake", "CMake", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/arm64-v8a/prefab_config.json", "JSON", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/armeabi-v7a/.cmake/api/v1/reply/cache-v2-68c34af64d09d7d4b641.json", "JSON", 0, 0, 0, 0, 0, 0, 1391, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1392
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/armeabi-v7a/.cmake/api/v1/reply/cmakeFiles-v1-86adbccb199db864dfd7.json", "JSON", 0, 0, 0, 0, 0, 0, 799, 0, 0, 0, 0, 0, 0, 0, 0, 1, 800
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/armeabi-v7a/.cmake/api/v1/reply/codemodel-v2-7d372d2463824787bb42.json", "JSON", 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 1, 44
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/armeabi-v7a/.cmake/api/v1/reply/directory-.-RelWithDebInfo-f5ebdc15457944623624.json", "JSON", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/armeabi-v7a/.cmake/api/v1/reply/index-2025-02-24T20-12-07-0745.json", "JSON", 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 1, 93
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/armeabi-v7a/CMakeCache.txt", "CMake Cache", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 328, 0, 0, 78, 406
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/armeabi-v7a/CMakeFiles/3.22.1-g37088a8/CMakeCCompiler.cmake", "CMake", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 73
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/armeabi-v7a/CMakeFiles/3.22.1-g37088a8/CMakeCXXCompiler.cmake", "CMake", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 84
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/armeabi-v7a/CMakeFiles/3.22.1-g37088a8/CMakeSystem.cmake", "CMake", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/armeabi-v7a/CMakeFiles/3.22.1-g37088a8/CompilerIdC/CMakeCCompilerId.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 610, 62, 132, 804
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/armeabi-v7a/CMakeFiles/3.22.1-g37088a8/CompilerIdCXX/CMakeCXXCompilerId.cpp", "C++", 598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 130, 792
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/armeabi-v7a/android_gradle_build.json", "JSON", 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/armeabi-v7a/android_gradle_build_mini.json", "JSON", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/armeabi-v7a/cmake_install.cmake", "CMake", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/armeabi-v7a/prefab_config.json", "JSON", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/x86/.cmake/api/v1/reply/cache-v2-d768e799742b7cca3c96.json", "JSON", 0, 0, 0, 0, 0, 0, 1391, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1392
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/x86/.cmake/api/v1/reply/cmakeFiles-v1-e76a621ba007f2f97280.json", "JSON", 0, 0, 0, 0, 0, 0, 799, 0, 0, 0, 0, 0, 0, 0, 0, 1, 800
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/x86/.cmake/api/v1/reply/codemodel-v2-b8cb70396af48a387403.json", "JSON", 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 1, 44
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/x86/.cmake/api/v1/reply/directory-.-RelWithDebInfo-f5ebdc15457944623624.json", "JSON", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/x86/.cmake/api/v1/reply/index-2025-02-24T20-12-08-0002.json", "JSON", 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 1, 93
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/x86/CMakeCache.txt", "CMake Cache", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 328, 0, 0, 78, 406
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/x86/CMakeFiles/3.22.1-g37088a8/CMakeCCompiler.cmake", "CMake", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 73
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/x86/CMakeFiles/3.22.1-g37088a8/CMakeCXXCompiler.cmake", "CMake", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 84
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/x86/CMakeFiles/3.22.1-g37088a8/CMakeSystem.cmake", "CMake", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/x86/CMakeFiles/3.22.1-g37088a8/CompilerIdC/CMakeCCompilerId.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 610, 62, 132, 804
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/x86/CMakeFiles/3.22.1-g37088a8/CompilerIdCXX/CMakeCXXCompilerId.cpp", "C++", 598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 130, 792
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/x86/android_gradle_build.json", "JSON", 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/x86/android_gradle_build_mini.json", "JSON", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/x86/cmake_install.cmake", "CMake", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/x86/prefab_config.json", "JSON", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/x86_64/.cmake/api/v1/reply/cache-v2-696b5a7440786742670b.json", "JSON", 0, 0, 0, 0, 0, 0, 1391, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1392
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/x86_64/.cmake/api/v1/reply/cmakeFiles-v1-8eeae56e641859ffdd93.json", "JSON", 0, 0, 0, 0, 0, 0, 799, 0, 0, 0, 0, 0, 0, 0, 0, 1, 800
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/x86_64/.cmake/api/v1/reply/codemodel-v2-d726c233bcb1d2a7fbe8.json", "JSON", 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 1, 44
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/x86_64/.cmake/api/v1/reply/directory-.-RelWithDebInfo-f5ebdc15457944623624.json", "JSON", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/x86_64/.cmake/api/v1/reply/index-2025-02-24T20-12-08-0955.json", "JSON", 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 1, 93
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/x86_64/CMakeCache.txt", "CMake Cache", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 328, 0, 0, 78, 406
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/x86_64/CMakeFiles/3.22.1-g37088a8/CMakeCCompiler.cmake", "CMake", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 73
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/x86_64/CMakeFiles/3.22.1-g37088a8/CMakeCXXCompiler.cmake", "CMake", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 84
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/x86_64/CMakeFiles/3.22.1-g37088a8/CMakeSystem.cmake", "CMake", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/x86_64/CMakeFiles/3.22.1-g37088a8/CompilerIdC/CMakeCCompilerId.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 610, 62, 132, 804
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/x86_64/CMakeFiles/3.22.1-g37088a8/CompilerIdCXX/CMakeCXXCompilerId.cpp", "C++", 598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 130, 792
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/x86_64/android_gradle_build.json", "JSON", 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/x86_64/android_gradle_build_mini.json", "JSON", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/x86_64/cmake_install.cmake", "CMake", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6c1v2g3q/x86_64/prefab_config.json", "JSON", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6z5k554z/arm64-v8a/.cmake/api/v1/reply/cache-v2-00170b9be00e939b854b.json", "JSON", 0, 0, 0, 0, 0, 0, 1391, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1392
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6z5k554z/arm64-v8a/.cmake/api/v1/reply/cmakeFiles-v1-9fa4ba58c2f16a01facc.json", "JSON", 0, 0, 0, 0, 0, 0, 799, 0, 0, 0, 0, 0, 0, 0, 0, 1, 800
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6z5k554z/arm64-v8a/.cmake/api/v1/reply/codemodel-v2-1f57b57214de786666f0.json", "JSON", 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 1, 44
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6z5k554z/arm64-v8a/.cmake/api/v1/reply/directory-.-RelWithDebInfo-f5ebdc15457944623624.json", "JSON", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6z5k554z/arm64-v8a/.cmake/api/v1/reply/index-2025-05-20T15-11-24-0546.json", "JSON", 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 1, 93
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6z5k554z/arm64-v8a/CMakeCache.txt", "CMake Cache", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 328, 0, 0, 78, 406
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6z5k554z/arm64-v8a/CMakeFiles/3.22.1-g37088a8/CMakeCCompiler.cmake", "CMake", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 73
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6z5k554z/arm64-v8a/CMakeFiles/3.22.1-g37088a8/CMakeCXXCompiler.cmake", "CMake", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 84
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6z5k554z/arm64-v8a/CMakeFiles/3.22.1-g37088a8/CMakeSystem.cmake", "CMake", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6z5k554z/arm64-v8a/CMakeFiles/3.22.1-g37088a8/CompilerIdC/CMakeCCompilerId.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 610, 62, 132, 804
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6z5k554z/arm64-v8a/CMakeFiles/3.22.1-g37088a8/CompilerIdCXX/CMakeCXXCompilerId.cpp", "C++", 598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 130, 792
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6z5k554z/arm64-v8a/android_gradle_build.json", "JSON", 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6z5k554z/arm64-v8a/android_gradle_build_mini.json", "JSON", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6z5k554z/arm64-v8a/cmake_install.cmake", "CMake", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6z5k554z/arm64-v8a/prefab_config.json", "JSON", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6z5k554z/armeabi-v7a/.cmake/api/v1/reply/cache-v2-506bddfbc2d2ec4be2b6.json", "JSON", 0, 0, 0, 0, 0, 0, 1391, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1392
"/Users/hakonengfeldt/Dev/biks_app1/android/app/.cxx/RelWithDebInfo/6z5k554z/armeabi-v7a/.cmake/api/v1/reply/cmakeFiles-v1-784b19f47891692ad7df.json", "JSON", 0, 0, 0, 0, 0, 0, 799, 0, 0, 0, 0, 0, 0, 0, 0, 1, 800
